fecha,dolar_blue,dolar_oficial,valor,rsi,day_of_week,is_end_of_month,brecha
2020-04-22,110.0,66.23,110.0,92.81061638013395,2,0,0.6608787558508228
2020-04-23,120.0,66.32,120.0,95.05853230683887,3,0,0.8094089264173705
2020-04-24,117.0,66.43,117.0,86.33702727476462,4,0,0.7612524461839528
2020-04-27,118.0,66.53,118.0,86.77267532394077,0,1,0.7736359537050954
2020-04-28,120.0,66.63,120.0,87.62269933215514,1,1,0.8009905447996399
2020-04-29,121.0,66.75,121.0,88.03666666360866,2,1,0.8127340823970037
2020-04-30,118.0,66.84,118.0,79.45151003838129,3,1,0.7654099341711549
2020-05-04,120.0,66.93,120.0,80.79603526865826,0,0,0.7929179740026892
2020-05-05,120.0,67.0,120.0,80.79603526865824,1,0,0.7910447761194029
2020-05-06,122.0,67.1,122.0,82.15054859805274,2,0,0.8181818181818183
2020-05-07,122.0,67.19,122.0,82.15054859805274,3,0,0.8157463908319691
2020-05-08,122.0,67.27,122.0,82.15054859805274,4,0,0.8135870373123236
2020-05-11,124.5,67.37,124.5,83.92111557578252,0,0,0.8480035624165058
2020-05-12,127.0,67.46,127.0,85.47296362526352,1,0,0.8825970945745629
2020-05-13,133.0,67.54,133.0,88.37328558779153,2,0,0.9692034350014804
2020-05-14,138.0,67.64,138.0,90.13994200061559,3,0,1.0402128917800118
2020-05-15,138.0,67.73,138.0,90.13994200061559,4,0,1.0375018455632659
2020-05-18,128.0,67.82,128.0,66.64949365267432,0,0,0.8873488646416988
2020-05-19,124.0,67.9,124.0,59.92267250695059,1,0,0.8262150220913106
2020-05-20,124.0,68.0,124.0,59.92267250695059,2,0,0.8235294117647058
2020-05-21,125.0,68.09,125.0,61.06212098626474,3,0,0.8358055514759876
2020-05-22,126.0,68.18,126.0,62.21891245790918,4,0,0.8480492813141682
2020-05-26,129.0,68.27,129.0,65.527631205352,1,1,0.8895561740149408
2020-05-27,127.0,68.36,127.0,61.651298465399385,2,1,0.8578115857226448
2020-05-28,124.0,68.45,124.0,56.273817284587494,3,1,0.8115412710007304
2020-05-29,125.0,68.54,125.0,57.60137043959989,4,1,0.8237525532535744
2020-06-01,128.0,68.63,128.0,61.388681087613314,0,0,0.8650735829812036
2020-06-02,124.0,68.71,124.0,54.4098874398998,1,0,0.8046863629748219
2020-06-03,123.0,68.81,123.0,52.794035346752324,2,0,0.7875308821392238
2020-06-04,123.0,68.9,123.0,52.794035346752324,3,0,0.7851959361393323
2020-06-05,125.0,68.99,125.0,55.83624494750423,4,0,0.8118567908392522
2020-06-08,125.0,69.08,125.0,55.83624494750423,0,0,0.8094962362478286
2020-06-09,124.0,69.17,124.0,53.82477365396087,1,0,0.7926846898944628
2020-06-10,124.0,69.26,124.0,53.82477365396087,2,0,0.7903551833670227
2020-06-11,123.0,69.31,123.0,51.6661682697642,3,0,0.7746356947049488
2020-06-12,126.0,69.37,126.0,57.21033032022219,4,0,0.8163471241170533
2020-06-16,125.0,69.61,125.0,54.94777988741315,1,0,0.7957190058899584
2020-06-17,124.0,69.67,124.0,52.70314837140552,2,0,0.7798191474092149
2020-06-18,127.0,69.74,127.0,58.21750909194987,3,0,0.8210496128477203
2020-06-19,128.0,69.8,128.0,59.895981699570456,4,0,0.8338108882521491
2020-06-22,127.0,69.97,127.0,57.41222532515914,0,0,0.8150635986851508
2020-06-23,127.0,70.03,127.0,57.41222532515914,1,0,0.8135084963587034
2020-06-24,128.0,70.1,128.0,59.36641113803091,2,0,0.8259629101283882
2020-06-25,128.0,70.16,128.0,59.36641113803091,3,0,0.8244013683010263
2020-06-26,129.0,70.22,129.0,61.419546591563794,4,1,0.837083452007975
2020-06-29,129.0,70.4,129.0,61.419546591563794,0,1,0.8323863636363635
2020-06-30,126.0,70.46,126.0,52.23631433235153,1,1,0.7882486517172865
2020-07-01,128.0,70.52,128.0,56.86648729231214,2,0,0.8150879183210438
2020-07-02,129.0,70.58,129.0,59.00627858483034,3,0,0.8277132332105412
2020-07-03,127.0,70.64,127.0,53.31013356148686,4,0,0.7978482446206115
2020-07-06,127.0,70.82,127.0,53.31013356148686,0,0,0.7932787348206723
2020-07-07,127.0,70.87,127.0,53.31013356148686,1,0,0.792013545929166
2020-07-08,127.0,70.94,127.0,53.31013356148686,2,0,0.7902452776994644
2020-07-10,127.0,70.94,127.0,53.31013356148686,4,0,0.7902452776994644
2020-07-13,127.0,71.24,127.0,53.31013356148686,0,0,0.7827063447501404
2020-07-14,127.0,71.3,127.0,53.31013356148686,1,0,0.7812061711079945
2020-07-15,127.0,71.36,127.0,53.31013356148686,2,0,0.7797085201793722
2020-07-16,130.0,71.42,130.0,63.00239552459479,3,0,0.8202184262111453
2020-07-17,130.0,71.48,130.0,63.00239552459479,4,0,0.8186905428091773
2020-07-20,130.0,71.66,130.0,63.00239552459479,0,0,0.8141222439296679
2020-07-21,132.0,71.72,132.0,68.45491264217786,1,0,0.8404907975460123
2020-07-22,133.0,71.78,133.0,70.77415036207373,2,0,0.8528838116466982
2020-07-23,136.0,71.84,136.0,76.38373476757583,3,0,0.8930957683741647
2020-07-24,139.0,71.9,139.0,80.42910991996754,4,0,0.9332406119610569
2020-07-27,136.0,72.08,136.0,67.90287795568045,0,1,0.8867924528301887
2020-07-28,135.0,72.14,135.0,64.30759650505624,1,1,0.8713612420293873
2020-07-29,135.0,72.2,135.0,64.30759650505624,2,1,0.8698060941828254
2020-07-30,136.0,72.26,136.0,66.37253987410233,3,1,0.882092443952394
2020-07-31,136.0,72.32,136.0,66.37253987410233,4,1,0.8805309734513276
2020-08-03,136.0,72.52,136.0,66.37253987410233,0,0,0.8753447324875897
2020-08-04,128.0,72.57,128.0,42.059456294118945,1,0,0.7638142483119749
2020-08-05,129.0,72.62,129.0,44.782311365119874,2,0,0.7763701459652987
2020-08-06,130.0,72.7,130.0,47.442202139873444,3,0,0.7881705639614854
2020-08-07,132.0,72.77,132.0,52.38264135181659,4,0,0.8139343135907655
2020-08-10,131.0,72.95,131.0,49.859005441150295,0,0,0.7957505140507196
2020-08-11,131.0,73.0,131.0,49.859005441150295,1,0,0.7945205479452054
2020-08-12,132.0,73.05,132.0,52.512325118169905,2,0,0.8069815195071869
2020-08-13,133.0,73.11,133.0,55.07263350819406,3,0,0.8191765832307482
2020-08-14,132.0,73.16,132.0,52.05045188088027,4,0,0.8042646254784036
2020-08-17,132.0,73.16,132.0,52.05045188088027,0,0,0.8042646254784036
2020-08-18,132.0,73.4,132.0,52.05045188088026,1,0,0.7983651226158037
2020-08-19,134.0,73.48,134.0,57.8309185751355,2,0,0.823625476320087
2020-08-20,136.0,73.53,136.0,62.67649540691642,3,0,0.8495852033183734
2020-08-21,138.0,73.58,138.0,66.78657042928256,4,0,0.8755096493612395
2020-08-24,137.0,73.73,137.0,63.048099396812695,0,0,0.8581310185813101
2020-08-25,137.0,73.81,137.0,63.048099396812695,1,0,0.8561170573093076
2020-08-26,137.0,73.86,137.0,63.048099396812695,2,1,0.8548605469807744
2020-08-27,138.0,73.94,138.0,65.46271042269314,3,1,0.866378144441439
2020-08-28,136.0,74.0,136.0,57.38605674683677,4,1,0.8378378378378378
2020-08-31,135.0,74.18,135.0,53.811152148511056,0,1,0.8198975465084927
2020-09-01,133.0,74.25,133.0,47.44517849466412,1,0,0.7912457912457912
2020-09-02,133.0,74.32,133.0,47.44517849466412,2,0,0.7895586652314318
2020-09-03,134.0,74.38,134.0,50.81905212519518,3,0,0.8015595590212424
2020-09-04,132.0,74.44,132.0,44.6458309648256,4,0,0.7732401934443848
2020-09-07,131.0,74.44,131.0,41.90486045894946,0,0,0.7598065556152607
2020-09-08,131.0,74.71,131.0,41.90486045894945,1,0,0.753446660420292
2020-09-09,131.0,74.77,131.0,41.90486045894945,2,0,0.7520395880700816
2020-09-10,131.0,74.84,131.0,41.90486045894945,3,0,0.7504008551576696
2020-09-11,131.0,74.91,131.0,41.90486045894945,4,0,0.7487651848885329
2020-09-14,132.0,75.12,132.0,46.64932080604704,0,0,0.7571884984025558
2020-09-15,131.0,75.19,131.0,42.878217510575055,1,0,0.7422529591701025
2020-09-16,145.0,75.25,145.0,74.25566139061715,2,0,0.9269102990033222
2020-09-17,141.0,75.32,141.0,63.51970112856304,3,0,0.8720127456186938
2020-09-18,140.0,75.38,140.0,61.13979411624934,4,0,0.8572565667285753
2020-09-21,141.0,75.59,141.0,62.64696374967363,0,0,0.8653261013361555
2020-09-22,144.0,75.65,144.0,66.80625412429566,1,0,0.9035029742233971
2020-09-23,145.0,75.72,145.0,68.08207981972797,2,0,0.9149498151082938
2020-09-24,147.0,75.78,147.0,70.52237441068065,3,0,0.9398258115597783
2020-09-25,145.0,75.85,145.0,65.15753185165342,4,0,0.911667765326302
2020-09-28,145.0,76.06,145.0,65.15753185165343,0,1,0.9063896923481461
2020-09-29,146.0,76.12,146.0,66.6296094889114,1,1,0.9180241723594323
2020-09-30,146.0,76.18,146.0,66.6296094889114,2,1,0.9165135206090835
2020-10-01,147.0,76.25,147.0,68.18836212300359,3,0,0.9278688524590164
2020-10-02,150.0,76.95,150.0,72.35961014575336,4,0,0.9493177387914229
2020-10-05,150.0,77.01,150.0,72.35961014575336,0,0,0.9477989871445266
2020-10-06,152.0,77.08,152.0,74.90388798670492,1,0,0.9719771665801765
2020-10-07,155.0,77.11,155.0,78.15250140473032,2,0,1.0101154195305408
2020-10-08,158.0,77.11,158.0,80.82550859149686,3,0,1.04902087926339
2020-10-09,167.0,77.15,167.0,86.25759874849086,4,0,1.1646143875567077
2020-10-13,166.0,77.4,166.0,83.42943474038948,1,0,1.1447028423772607
2020-10-14,167.0,77.48,167.0,83.9945786126834,2,0,1.1553949406298398
2020-10-15,171.0,77.47,171.0,86.04480691353085,3,0,1.2073060539563703
2020-10-16,178.0,77.52,178.0,88.75860761718891,4,0,1.2961816305469558
2020-10-19,181.0,77.58,181.0,89.68446042605711,0,0,1.3330755349316834
2020-10-20,180.0,77.68,180.0,87.10903791698206,1,0,1.3171987641606588
2020-10-21,183.0,77.75,183.0,88.20347619475224,2,0,1.3536977491961415
2020-10-22,190.0,78.08,190.0,90.27762448502745,3,0,1.4334016393442623
2020-10-23,195.0,78.13,195.0,91.43592879335952,4,0,1.495840266222962
2020-10-26,190.0,78.26,190.0,81.03849145119406,0,1,1.4278047533861487
2020-10-27,181.0,78.3,181.0,66.4017018539659,1,1,1.3116219667943807
2020-10-28,178.0,78.31,178.0,62.358603630231514,2,1,1.2730174945728514
2020-10-29,175.0,78.3,175.0,58.521237263516,3,1,1.2349936143039593
2020-10-30,169.0,78.32,169.0,51.67249261593106,4,1,1.1578140960163434
2020-11-02,168.0,78.69,168.0,50.60942159047187,0,0,1.1349599695005719
2020-11-03,165.0,78.93,165.0,47.455197169989866,1,0,1.090459901178259
2020-11-04,161.0,79.03,161.0,43.55717470395665,2,0,1.037201062887511
2020-11-05,157.0,79.1,157.0,40.01726156965646,3,0,0.9848293299620735
2020-11-06,157.0,79.1,157.0,40.01726156965647,4,0,0.9848293299620735
2020-11-09,151.0,79.35,151.0,35.06036395035426,0,0,0.9029615626969125
2020-11-10,149.0,79.43,149.0,33.56774754074041,1,0,0.8758655419866548
2020-11-11,162.0,79.43,162.0,48.819895242485735,2,0,1.0395316630995843
2020-11-12,167.0,79.56,167.0,53.26428605602527,3,0,1.0990447461035695
2020-11-13,172.0,79.75,172.0,57.26114344784198,4,0,1.1567398119122256
2020-11-16,162.0,79.97,162.0,48.354373913646405,0,0,1.025759659872452
2020-11-17,163.0,80.04,163.0,49.20524497298884,1,0,1.0364817591204396
2020-11-18,164.0,80.15,164.0,50.0907598200096,2,0,1.046163443543356
2020-11-19,163.0,80.28,163.0,49.16767557680898,3,0,1.0303936223218735
2020-11-20,161.0,80.35,161.0,47.29063549130283,4,0,1.003733665214686
2020-11-24,160.0,80.7,160.0,46.33808793512143,1,0,0.9826517967781908
2020-11-25,158.0,80.79,158.0,44.41136053308663,2,0,0.9556875850971653
2020-11-26,157.0,80.79,157.0,43.43880431520257,3,1,0.943309815571234
2020-11-27,156.0,81.07,156.0,42.43797510101274,4,1,0.9242629826076232
2020-11-30,155.0,81.31,155.0,41.41048623441074,0,1,0.9062845898413479
2020-12-01,153.0,81.43,153.0,39.358045283677896,1,0,0.8789144050104383
2020-12-02,153.0,81.49,153.0,39.358045283677896,2,0,0.8775309853969814
2020-12-03,151.0,81.56,151.0,37.21865330633374,3,0,0.851397743992153
2020-12-04,150.0,81.65,150.0,36.16026949588936,4,0,0.8371096142069809
2020-12-09,149.0,82.04,149.0,35.08578917453232,2,0,0.8161872257435396
2020-12-10,146.0,82.13,146.0,32.0125715981365,3,0,0.7776695482771218
2020-12-11,148.0,82.21,148.0,36.035083349698006,4,0,0.8002676073470382
2020-12-14,151.0,82.45,151.0,41.61521370459811,0,0,0.8314129775621588
2020-12-15,151.0,82.53,151.0,41.61521370459811,1,0,0.8296377075003029
2020-12-16,150.0,82.62,150.0,40.25753260719718,2,0,0.8155410312273056
2020-12-17,149.0,82.71,149.0,38.891123296062766,3,0,0.8014750332487004
2020-12-18,150.0,82.84,150.0,41.04604400945977,4,0,0.8107194591984548
2020-12-21,150.0,83.15,150.0,41.04604400945977,0,0,0.803968731208659
2020-12-22,151.0,83.25,151.0,43.36237898518075,1,0,0.8138138138138138
2020-12-23,159.0,83.36,159.0,57.68586059700202,2,0,0.9073896353166987
2020-12-28,164.0,83.9,164.0,63.84084026025079,0,1,0.9547079856972585
2020-12-29,165.0,84.02,165.0,64.93928093856533,1,1,0.9638181385384433
2020-12-30,166.0,84.15,166.0,66.04994679301095,2,1,0.9726678550207961
2021-01-04,165.0,84.7,165.0,63.87097877242763,0,0,0.948051948051948
2021-01-05,160.0,84.81,160.0,54.2365658643084,1,0,0.8865699799551939
2021-01-06,160.0,84.91,160.0,54.23656586430839,2,0,0.8843481333176305
2021-01-07,162.0,85.0,162.0,57.229488468258,3,0,0.9058823529411765
2021-01-08,161.0,85.12,161.0,55.282691132781146,4,0,0.8914473684210525
2021-01-11,159.0,85.37,159.0,51.50873828280532,0,0,0.8624809652102611
2021-01-12,159.0,85.47,159.0,51.50873828280532,1,0,0.8603018603018603
2021-01-13,160.0,85.55,160.0,53.355239230871426,2,0,0.8702513150204559
2021-01-14,159.0,85.64,159.0,51.253428263138446,3,0,0.8566090611863615
2021-01-15,159.0,85.74,159.0,51.253428263138446,4,0,0.8544436668999301
2021-01-19,157.0,86.21,157.0,46.96235606343117,1,0,0.8211344391601904
2021-01-20,156.0,86.35,156.0,44.93655245791064,2,0,0.8066010422698322
2021-01-21,156.0,86.43,156.0,44.93655245791064,3,0,0.8049288441513363
2021-01-22,156.0,86.57,156.0,44.93655245791064,4,0,0.8020099341573295
2021-01-25,156.0,86.9,156.0,44.93655245791064,0,0,0.7951668584579976
2021-01-26,156.0,87.02,156.0,44.93655245791064,1,1,0.7926913353252126
2021-01-27,154.0,87.11,154.0,39.944717385035254,2,1,0.7678796923430146
2021-01-28,154.0,87.2,154.0,39.944717385035254,3,1,0.7660550458715596
2021-01-29,153.0,87.33,153.0,37.52732339110883,4,1,0.7519752662315355
2021-02-01,153.0,87.6,153.0,37.52732339110883,0,0,0.7465753424657535
2021-02-02,153.0,87.7,153.0,37.52732339110882,1,0,0.7445838084378563
2021-02-03,153.0,87.8,153.0,37.52732339110882,2,0,0.7425968109339408
2021-02-04,150.0,87.91,150.0,30.1617765961754,3,0,0.7062905243999545
2021-02-05,151.0,88.0,151.0,34.75846437967044,4,0,0.7159090909090909
2021-02-08,151.0,88.17,151.0,34.75846437967044,0,0,0.7126006578201202
2021-02-09,152.0,88.26,152.0,39.385449266530934,1,0,0.7221844550192612
2021-02-10,151.0,88.36,151.0,36.59078096796707,2,0,0.7089180624717066
2021-02-11,149.0,88.45,149.0,31.7399573579211,3,0,0.684567552289429
2021-02-12,150.0,88.54,150.0,36.287953101739696,4,0,0.6941495369324597
2021-02-17,149.0,88.94,149.0,33.858513717111094,2,0,0.6752867101416686
2021-02-18,148.0,89.06,148.0,31.581522563790358,3,0,0.6618010330114529
2021-02-19,147.0,89.14,147.0,29.448747909527768,4,0,0.6490913170293919
2021-02-22,147.0,89.43,147.0,29.448747909527768,0,0,0.6437437101643743
2021-02-23,146.0,89.53,146.0,27.30980189359809,1,0,0.6307383000111694
2021-02-24,145.0,89.68,145.0,25.32859947614766,2,0,0.6168599464763602
2021-02-25,143.0,89.75,143.0,21.90578200575591,3,0,0.5933147632311978
2021-02-26,146.0,89.82,146.0,35.898886562901424,4,1,0.625473168559341
2021-03-01,146.0,90.09,146.0,35.898886562901424,0,0,0.6206016206016205
2021-03-02,145.0,90.15,145.0,33.573275798498486,1,0,0.6084303937881308
2021-03-03,145.0,90.23,145.0,33.573275798498486,2,0,0.6070043222874875
2021-03-04,144.0,90.29,144.0,31.227117484165348,3,0,0.5948610034333812
2021-03-05,144.0,90.37,144.0,31.227117484165348,4,0,0.5934491534801372
2021-03-08,144.0,90.57,144.0,31.227117484165348,0,0,0.5899304405432264
2021-03-09,144.0,90.66,144.0,31.227117484165348,1,0,0.5883520847121112
2021-03-10,143.0,90.72,143.0,28.544127213829057,2,0,0.576278659611993
2021-03-11,140.0,90.78,140.0,22.34228485183519,3,0,0.5421899096717339
2021-03-12,142.0,90.85,142.0,32.821477556366375,4,0,0.5630159603742434
2021-03-15,146.0,91.06,146.0,47.94951734993589,0,0,0.6033384581594553
2021-03-16,144.0,91.13,144.0,42.76407318259197,1,0,0.5801602106880281
2021-03-17,144.0,91.2,144.0,42.76407318259197,2,0,0.5789473684210525
2021-03-18,144.0,91.3,144.0,42.76407318259197,3,0,0.5772179627601315
2021-03-19,144.0,91.36,144.0,42.76407318259197,4,0,0.5761821366024519
2021-03-22,144.0,91.57,144.0,42.76407318259197,0,0,0.5725674347493722
2021-03-23,143.0,91.64,143.0,39.6579053648904,1,0,0.5604539502400698
2021-03-25,143.0,91.77,143.0,39.6579053648904,3,0,0.5582434346736407
2021-03-26,142.0,91.84,142.0,36.57670593291142,4,1,0.5461672473867595
2021-03-29,142.0,91.91,142.0,36.576705932911416,0,1,0.544989663801545
2021-03-30,141.0,91.96,141.0,33.55331160556503,1,1,0.5332753371030884
2021-03-31,141.0,92.0,141.0,33.55331160556503,2,1,0.532608695652174
2021-04-05,140.0,92.24,140.0,30.61810992227005,0,0,0.5177797051170859
2021-04-06,140.0,92.28,140.0,30.61810992227005,1,0,0.5171218032076289
2021-04-07,139.0,92.33,139.0,27.79788539954049,2,0,0.5054695115347124
2021-04-08,140.0,92.38,140.0,34.31364637309518,3,0,0.5154795410261962
2021-04-09,140.0,92.44,140.0,34.31364637309518,4,0,0.5144958892254435
2021-04-12,142.0,92.58,142.0,45.6833158431695,0,0,0.5338085979693239
2021-04-13,142.0,92.62,142.0,45.6833158431695,1,0,0.5331461887281363
2021-04-14,143.0,92.67,143.0,50.63788418278417,2,0,0.5431099600733786
2021-04-15,143.0,92.72,143.0,50.63788418278417,3,0,0.5422778257118206
2021-04-16,142.0,92.81,142.0,45.79342736536949,4,0,0.5300075422907014
2021-04-19,143.0,92.92,143.0,50.85656497130764,0,0,0.538958243650452
2021-04-20,143.0,92.97,143.0,50.85656497130764,1,0,0.5381305797569108
2021-04-21,144.0,93.04,144.0,55.65980956815839,2,0,0.5477214101461736
2021-04-22,147.0,93.07,147.0,66.30103593633018,3,0,0.5794563231975933
2021-04-23,152.0,93.12,152.0,76.44668116617828,4,0,0.6323024054982818
2021-04-26,158.0,93.27,158.0,83.04383580657749,0,1,0.6940066473678568
2021-04-27,161.0,93.33,161.0,85.2660167225171,1,1,0.7250616093431909
2021-04-28,162.0,93.44,162.0,85.92803499299387,2,1,0.7337328767123288
2021-04-29,154.0,93.5,154.0,61.94792236663363,3,1,0.6470588235294118
2021-04-30,150.0,93.56,150.0,53.8551347577661,4,1,0.6032492518170158
2021-05-03,153.0,93.67,153.0,58.25942353471997,0,0,0.6333938294010889
2021-05-04,154.0,93.71,154.0,59.6421733338677,1,0,0.6433678369437628
2021-05-05,151.0,93.75,151.0,53.87601498726297,2,0,0.6106666666666667
2021-05-06,151.0,93.79,151.0,53.87601498726297,3,0,0.6099797419767565
2021-05-07,151.0,93.85,151.0,53.87601498726297,4,0,0.6089504528502931
2021-05-10,152.0,93.93,152.0,55.660672960846775,0,0,0.6182263387629084
2021-05-11,151.0,93.95,151.0,53.43412743467853,1,0,0.6072378924960085
2021-05-12,152.0,93.98,152.0,55.357300034158904,2,0,0.6173653968929559
2021-05-13,151.0,94.01,151.0,53.000019706500154,3,0,0.6062121050952025
2021-05-14,153.0,94.04,153.0,56.948577649219956,4,0,0.626967247979583
2021-05-17,153.0,94.13,153.0,56.948577649219956,0,0,0.6254116647190057
2021-05-18,156.0,94.16,156.0,62.43825947005858,1,0,0.6567544604927783
2021-05-19,156.0,94.2,156.0,62.43825947005858,2,0,0.6560509554140127
2021-05-20,155.0,94.24,155.0,59.504930743645,3,0,0.6447368421052633
2021-05-21,153.0,94.27,153.0,54.03708173592639,4,0,0.6229977723559988
2021-05-24,153.0,94.27,153.0,54.03708173592639,0,0,0.6229977723559988
2021-05-26,155.0,94.48,155.0,58.46359556505778,2,1,0.6405588484335308
2021-05-27,157.0,94.53,157.0,62.366708504840396,3,1,0.6608484079128318
2021-05-28,157.0,94.56,157.0,62.366708504840396,4,1,0.660321489001692
2021-05-31,157.0,94.56,157.0,62.36670850484039,0,1,0.660321489001692
2021-06-01,155.0,94.73,155.0,55.815909497361545,1,0,0.6362292832260107
2021-06-02,156.0,94.77,156.0,58.181113487876864,2,0,0.6460905349794239
2021-06-03,156.0,94.81,156.0,58.181113487876864,3,0,0.6453960552684316
2021-06-04,157.0,94.86,157.0,60.62559127488356,4,0,0.6550706304026988
2021-06-07,157.0,94.98,157.0,60.62559127488356,0,0,0.6529795746472941
2021-06-08,156.0,95.01,156.0,56.77655474718591,1,0,0.6419324281654561
2021-06-09,156.0,95.05,156.0,56.77655474718591,2,0,0.6412414518674382
2021-06-10,157.0,95.11,157.0,59.74090438759528,3,0,0.6507202186941436
2021-06-11,158.0,95.13,158.0,62.509835050330004,4,0,0.660885104593714
2021-06-14,158.0,95.25,158.0,62.509835050330004,0,0,0.6587926509186351
2021-06-15,160.0,95.3,160.0,67.6678440273778,1,0,0.6789087093389298
2021-06-16,163.0,95.31,163.0,73.54700702973801,2,0,0.7102087923617668
2021-06-17,163.0,95.37,163.0,73.54700702973801,3,0,0.709132851001363
2021-06-18,164.0,95.37,164.0,75.28440764801057,4,0,0.7196183286148683
2021-06-22,165.0,95.49,165.0,76.91708543019176,1,0,0.7279296261388628
2021-06-23,166.0,95.53,166.0,78.45014323519713,2,0,0.737674029100806
2021-06-24,170.0,95.55,170.0,83.24398162464053,3,0,0.7791732077446364
2021-06-25,174.0,95.6,174.0,86.48234177203719,4,0,0.8200836820083683
2021-06-28,173.0,95.69,173.0,82.20496919033744,0,1,0.8079214128958094
2021-06-29,170.0,95.71,170.0,70.87904982534607,1,1,0.7761989342806396
2021-06-30,168.0,95.72,168.0,64.49903034988078,2,1,0.7551190973673214
2021-07-01,169.0,95.76,169.0,66.14016293692202,3,0,0.764828738512949
2021-07-02,170.0,95.79,170.0,67.74589518751877,4,0,0.7747155235410793
2021-07-05,171.0,95.79,171.0,69.31310072467247,0,0,0.7851550266207328
2021-07-06,171.0,95.91,171.0,69.31310072467247,1,0,0.7829214888958399
2021-07-07,172.0,95.94,172.0,70.95012314327786,2,0,0.7927871586408172
2021-07-08,174.0,95.99,174.0,73.94393885286198,3,0,0.812688821752266
2021-07-12,177.0,96.09,177.0,77.6626200003062,0,0,0.8420231033406181
2021-07-13,176.0,96.12,176.0,73.87769778023775,1,0,0.831044527673741
2021-07-14,177.0,96.16,177.0,75.18034080610809,2,0,0.8406821963394343
2021-07-15,178.0,96.18,178.0,76.44529920877926,3,0,0.8506966105219379
2021-07-16,179.0,96.22,179.0,77.670866024916,4,0,0.8603200997713574
2021-07-19,180.0,96.31,180.0,78.85564806865727,0,0,0.8689648011629114
2021-07-20,182.0,96.34,182.0,81.02425167083551,1,0,0.889142619887897
2021-07-21,182.5,96.36,182.5,81.53414566151227,2,0,0.8939393939393939
2021-07-22,184.5,96.41,184.5,83.44984647384636,3,0,0.9137018981433462
2021-07-23,184.5,96.42,184.5,83.44984647384636,4,0,0.9135034225264468
2021-07-26,185.0,96.54,185.0,83.93312669605305,0,1,0.9163041226434637
2021-07-27,183.0,96.57,183.0,74.55495494001819,1,1,0.8949984467225848
2021-07-28,180.0,96.61,180.0,63.15577094101276,2,1,0.8631611634406376
2021-07-29,180.0,96.64,180.0,63.15577094101277,3,1,0.8625827814569537
2021-07-30,180.5,96.69,180.5,64.21340575354694,4,1,0.8667907746406041
2021-08-02,180.5,96.79,180.5,64.21340575354694,0,0,0.8648620725281536
2021-08-03,180.5,96.81,180.5,64.21340575354694,1,0,0.8644768102468753
2021-08-04,180.5,96.83,180.5,64.21340575354694,2,0,0.8640917071155634
2021-08-05,180.5,96.89,180.5,64.21340575354694,3,0,0.8629373516358757
2021-08-06,178.5,96.9,178.5,55.056327770272496,4,0,0.8421052631578946
2021-08-09,179.0,97.0,179.0,56.71806580566474,0,0,0.845360824742268
2021-08-10,178.0,97.03,178.0,52.53444036619142,1,0,0.8344841801504689
2021-08-11,178.0,97.04,178.0,52.534440366191426,2,0,0.8342951360263807
2021-08-12,178.5,97.07,178.5,54.481411619841886,3,0,0.8388791593695273
2021-08-13,182.0,97.11,182.0,65.23221048500247,4,0,0.8741633199464525
2021-08-17,183.0,97.25,183.0,67.58768617170118,1,0,0.8817480719794345
2021-08-18,182.0,97.25,182.0,62.9917902932286,2,0,0.87146529562982
2021-08-19,181.5,97.28,181.5,60.76682206174454,3,0,0.8657483552631579
2021-08-20,182.0,97.31,182.0,62.204509671933266,4,0,0.870311376014798
2021-08-23,182.0,97.4,182.0,62.204509671933266,0,0,0.8685831622176591
2021-08-24,182.0,97.45,182.0,62.204509671933266,1,0,0.8676244227809132
2021-08-25,181.5,97.48,181.5,59.48211255210902,2,0,0.8619203939269593
2021-08-26,181.5,97.53,181.5,59.48211255210902,3,1,0.8609658566594893
2021-08-27,182.0,97.56,182.0,61.439349149629734,4,1,0.8655186551865518
2021-08-30,182.0,97.71,182.0,61.43934914962973,0,1,0.8626547948009416
2021-08-31,182.0,97.74,182.0,61.43934914962972,1,1,0.8620830775526909
2021-09-01,180.5,97.78,180.5,52.023281281674464,2,0,0.8459807731642462
2021-09-02,181.0,97.83,181.0,54.52511265432096,3,0,0.8501482162935705
2021-09-03,182.0,97.86,182.0,59.116940148079884,4,0,0.8597997138769671
2021-09-06,182.0,97.86,182.0,59.11694014807989,0,0,0.8597997138769671
2021-09-07,183.5,97.99,183.5,65.22545954798136,1,0,0.8726400653127871
2021-09-08,187.0,98.01,187.0,74.71772991952776,2,0,0.9079685746352412
2021-09-09,186.5,98.05,186.5,71.70643377741624,3,0,0.9020907700152984
2021-09-10,185.0,98.09,185.0,63.44537510630931,4,0,0.8860230400652461
2021-09-13,181.0,98.19,181.0,47.672825801204006,0,0,0.8433649047764539
2021-09-14,182.5,98.21,182.5,52.44697537180385,1,0,0.8582629060177173
2021-09-15,185.0,98.25,185.0,59.1383860891529,2,0,0.8829516539440203
2021-09-16,186.0,98.3,186.0,61.47368100041489,3,0,0.8921668362156664
2021-09-17,185.0,98.36,185.0,57.90949254120703,4,0,0.8808458723058153
2021-09-20,184.0,98.46,184.0,54.50617973567866,0,0,0.8687791996749951
2021-09-21,184.0,98.47,184.0,54.50617973567866,1,0,0.8685894180968823
2021-09-22,185.0,98.49,185.0,57.4091199349123,2,0,0.8783632856127527
